"","0 zero a","1 control a","2 control a","3 control a","4 control a","5 control a","6 control a","7 control a","8 control a","9 control a","10 control a","11 control a","12 control a","13 control a","0 zero b","1 control b","2 control b","3 control b","4 control b","5 control b","6 control b","7 control b","8 control b","9 control b","10 control b","11 control b","12 control b","13 control b","0 zero c","1 control c","2 control c","3 control c","4 control c","5 control c","6 control c","7 control c","8 control c","9 control c","10 control c","11 control c","12 control c","13 control c","0 zero d","1 control d","2 control d","3 control d","4 control d","5 control d","6 control d","7 control d","8 control d","9 control d","10 control d","11 control d","12 control d","13 control d","1 drought a","2 drought a","3 drought a","4 drought a","5 drought a","6 drought a","7 drought a","8 drought a","9 drought a","10 drought a","11 drought a","12 drought a","13 drought a","1 drought b","2 drought b","3 drought b","4 drought b","5 drought b","6 drought b","7 drought b","8 drought b","9 drought b","10 drought b","11 drought b","12 drought b","13 drought b","1 drought c","2 drought c","3 drought c","4 drought c","5 drought c","6 drought c","7 drought c","8 drought c","9 drought c","10 drought c","11 drought c","12 drought c","13 drought c","1 drought d","2 drought d","3 drought d","4 drought d","5 drought d","6 drought d","7 drought d","8 drought d","9 drought d","10 drought d","11 drought d","12 drought d","13 drought d"
"AT1G33590",3.61449784069632,3.55138066249015,3.62160649256744,3.55525172517546,3.6588170018966,3.64533275362486,3.52464043783595,3.59232546944148,3.64108355271207,3.60369161711557,3.59779335024281,3.57751342337988,3.51426115628916,3.67607554776413,3.63453518776615,3.57879383267675,3.57576007761381,3.62260242841828,3.58351908385149,3.63600971293861,3.62072715432213,3.58451760115801,3.6894557235952,3.58949984752466,3.65646204750348,3.56643769074336,3.66932162587134,3.59231350813498,3.61339020529382,3.55988333124832,3.5988296707299,3.63187258358467,3.64447929945039,3.57872138701205,3.5771387491914,3.57833494868161,3.66706327397963,3.61992942411608,3.62683626123645,3.63519716894341,3.64129168542757,3.58908032179332,3.6964835338549,3.51271992326177,3.59569460683892,3.62335185607236,3.58949984752466,3.56565809918951,3.56940602488473,3.5343729239391,3.60443906911668,3.54604247824844,3.65168318063211,3.59975815318896,3.58645251588809,3.75224548687772,3.55582842282445,3.54767191699888,3.57264717828792,3.61969471361385,3.53249151861265,3.56977056274822,3.5207742357467,3.5578634268734,3.54975540952626,3.54636357388544,3.4829386099839,3.46550436962951,3.39285318144492,3.5110378485972,3.42697586162658,3.57885420128518,3.63645061667898,3.50331056812717,3.52724553072632,3.5290088116844,3.46768379582772,3.5446955681798,3.57282904970838,3.50052164337954,3.43937047759291,3.43302619716713,3.57345935984961,3.60477114574395,3.61354343959397,3.52643194440181,3.53845125167214,3.44225349048141,3.54648705318067,3.50726185443248,3.55523945250777,3.58507069879185,3.43540190511862,3.53115685050742,3.44826666006395,3.57355630620312,3.62886689501678,3.60598020747087,3.54358249202062,3.55829212782134,3.57519129414717,3.6018034668442,3.58025404434691,3.43994222375148,3.5963388642052,3.47043274261336,3.50053439045643,3.52676995135482
"AT3G12750",3.26961968328366,3.2792751589908,3.33409626213523,3.30012958321718,3.26155789372832,3.3252568771668,3.28120861497507,3.29169784874272,3.22564512061895,3.24369040442686,3.25367316948355,3.23047510729511,3.21431445753653,3.20706978109343,3.2371491439606,3.34492789185382,3.2548283259071,3.28640361948562,3.30972189805766,3.25323142548528,3.25250194928416,3.2566287665829,3.25435972210722,3.28710433436708,3.22897256976016,3.25305590059706,3.22630043378588,3.26495521715778,3.26957480368654,3.283486231887,3.28719891958588,3.2362538077138,3.26699787067139,3.29209115133774,3.24299875442416,3.22807060346577,3.24902202776144,3.21189374417634,3.26813941642892,3.2090852364714,3.25857017942401,3.2735009703381,3.24487640627272,3.26842541039125,3.27345919529803,3.30553283223929,3.26922319853216,3.2590238549807,3.2574602585086,3.22967712713881,3.22236099085212,3.27604100578263,3.21123185278916,3.28761413444286,3.22918181922362,3.22470557623105,3.33418209426461,3.33389596730575,3.32465221503124,3.26566342459394,3.30042102093323,3.25793841337727,3.29818320360759,3.27770956787969,3.30136522616647,3.3391231289693,3.36844709371265,3.29110843066139,3.28525276271169,3.34168693328864,3.30841038944158,3.27814685546959,3.32380238041871,3.29659983435483,3.32989856753393,3.35089322666927,3.303880089833,3.36172625680946,3.344303010397,3.35048310294577,3.29405017424231,3.30976991070839,3.31969018274368,3.3004488435662,3.321088201941,3.34147345686131,3.35556605298416,3.33808206392489,3.29039343808341,3.27734506027868,3.40652306494448,3.27451066309764,3.30709039946133,3.26294423457586,3.34431721525446,3.36157187006089,3.32397526869577,3.29758322457391,3.31212202790632,3.34258318949978,3.28524980302762,3.28731123147959,3.31697693549007,3.33285112207215,3.30122034178171,3.31253448874098,3.28550579324974,3.29298488994138
"AT2G22240",3.44665324728625,3.50907505819945,3.50306882008757,3.49559284019834,3.44247910546989,3.48324825933789,3.54339689580757,3.41717741190639,3.38255659116327,3.45735789427428,3.40265396915153,3.56623065282154,3.4394236728416,3.41720442209194,3.44697078255817,3.52189248230175,3.50473478659387,3.50820044018826,3.53018313617939,3.52803364601597,3.41478500555284,3.50865682878145,3.43966302719111,3.44230657953536,3.47543513508809,3.43187698003447,3.40277674067916,3.54984164317132,3.53754457196457,3.49653904584452,3.47290362360683,3.48393183297933,3.59751925600034,3.5053828490623,3.53672434338374,3.54726472981205,3.50231787049993,3.45486022120591,3.46184283788407,3.31802031714636,3.34911046201196,3.46304693796088,3.45110558513574,3.39840509977223,3.48873350466815,3.40163046658474,3.52735814498734,3.44269141676277,3.50357771620773,3.49964182296647,3.32752929131881,3.50577662717946,3.37066648539813,3.49263514563763,3.37069438054283,3.43640173539474,3.50020292984787,3.53715937116242,3.55731205268921,3.54433700407292,3.47005523561893,3.45893314697311,3.61276531234659,3.55042050705207,3.60812320817594,3.59153581041497,3.59765035104811,3.59918685008725,3.59292340835905,3.51662034663817,3.72081472410643,3.55980992970801,3.37801214236289,3.50328512287265,3.4538994379054,3.54442356218942,3.49692246600807,3.65163726344562,3.50078930834503,3.62297719090787,3.54742515060513,3.50903704235289,3.50980983440405,3.52155333054509,3.6391511106893,3.5108480178043,3.58208626789781,3.56150944056964,3.53664975402003,3.64242432597224,3.65359892015296,3.55563212610025,3.67789155696053,3.58760502005953,3.60198169983264,3.49876146567185,3.43152936200354,3.53653786274328,3.57700577689281,3.46610501923389,3.49450521600238,3.57640120284009,3.57992834006649,3.63138371196987,3.53350105433765,3.6014825919661,3.56277970898101,3.57711457332142
"AT1G23020",3.62339868237726,3.58699286685627,3.62277811045661,3.60170840024619,3.58428908589306,3.58319411593911,3.51866102310956,3.59936540661026,3.55672368786634,3.58217059059184,3.58165253046128,3.57644957808876,3.59459632011842,3.6753191431303,3.64125699872677,3.58848078761654,3.57256229711147,3.45543901456305,3.48304183381994,3.55619640720975,3.57775509703377,3.68056066039112,3.54685742766799,3.60780373597491,3.62735002489398,3.53618970104243,3.64713027495366,3.53128163816283,3.54095718036606,3.53175573283964,3.58124276977928,3.56893198791471,3.55262299200928,3.56692472162541,3.5530409613825,3.52787105430157,3.52918377166947,3.67268556937083,3.56243782364959,3.53966754287825,3.666006649972,3.50456954762951,3.5834228046936,3.53423595074776,3.58990727002324,3.53272838671496,3.46945622873353,3.54786929972843,3.61254122819544,3.65263563262117,3.4258889340243,3.5365254298435,3.54153961930697,3.57747716883979,3.55083911491135,3.756681739809,3.59251683685943,3.48382867280475,3.55581615506164,3.53483355653103,3.53261619088269,3.57136129968627,3.50389568515054,3.50872020466897,3.4975101790838,3.4535175792155,3.41708287227448,3.47032861261884,3.46380552836294,3.58849278074202,3.5063607450944,3.61415621409023,3.51392020557877,3.53473397275623,3.55433098526456,3.47481240581786,3.43998210456403,3.36357761027504,3.55119606683418,3.4688309127944,3.40307680488161,3.43031203887125,3.48990253702188,3.56518282893172,3.51414751500508,3.53888575911176,3.53464683131418,3.48182848704952,3.55205731122362,3.49754849988246,3.41733946543494,3.5842409728037,3.42380672525053,3.49067280971324,3.38038313797093,3.63907005357543,3.59391544014809,3.60787473591132,3.56872530766024,3.56574338753696,3.55738558142352,3.5378551428742,3.44858384046336,3.46055910316454,3.5102910366727,3.4350818130318,3.41274088546915,3.42871860334378
"AT5G66460",3.2417258004595,3.35119014004967,3.37731813190065,3.43317312404428,3.26331540343819,3.33526885946956,3.40771983700861,3.36157187006089,3.40059257608819,3.31129675230556,3.21278720514581,3.32017848802174,3.26973486785964,3.3502709242284,3.27903589560709,3.33393888996737,3.33443956001787,3.35329505810698,3.35058210900239,3.36989915747906,3.32275019678388,3.32463781522447,3.35270203626673,3.376262596185,3.31012777285234,3.30088514940984,3.29895737987837,3.37363429235736,3.30760775798764,3.29627678386121,3.32318269390146,3.43757398678976,3.34533959760969,3.40112527105885,3.39959495141979,3.32106799230696,3.34343624950623,3.25955873754921,3.23940567970305,3.36462845819986,3.37996745557057,3.3296115896843,3.24508184024117,3.29547031040445,3.33161923687844,3.30600990645901,3.31574010835474,3.37833127510162,3.36676981744608,3.46828353892636,3.3164426519833,3.38111721763393,3.27775717023651,3.33161923687844,3.29708721000708,3.44595177587778,3.41152115675185,3.39389665268875,3.30930426609859,3.35763645258788,3.29952894798572,3.31668158369959,3.38030001107192,3.44999708854853,3.39966330388802,3.36981542428391,3.47463072580312,3.52182968243578,3.49909325758563,3.29790744960995,3.50889764234444,3.35312564816774,3.3001984205511,3.48242237999068,3.35172725660125,3.35068110826511,3.46385783024233,3.48313214861838,3.37827577882654,3.53789240689096,3.52130205560918,3.4651125068558,3.36654603320483,3.31633548187437,3.29107453179926,3.36193675757209,3.31891838121008,3.41137200805128,3.35780533369946,3.41005611977306,3.42520415184465,3.32515611774159,3.47304654510149,3.56225463746073,3.47638168756724,3.35205225634249,3.35707337272948,3.3405480271492,3.36625226369956,3.35419824196331,3.36779039279605,3.33209206139293,3.36399804130097,3.40497122358917,3.3825842573545,3.52709536470292,3.3971047146725,3.4588150626644
"AT2G22190",3.49905497779734,3.4942875927355,3.53284057382264,3.49076264807755,3.43278573908724,3.48870780100793,3.50432801047892,3.51188545465054,3.44998388702916,3.46712294086012,3.39647463308832,3.51301060955796,3.39492565468731,3.45388627204676,3.49486358277833,3.52091249294797,3.45800133024589,3.44895379614947,3.47557780602926,3.47771617879373,3.4463885811617,3.5121510197493,3.46665322012275,3.48528512694869,3.4411248859954,3.44344752192336,3.36853090636029,3.48983832906334,3.43638840888119,3.42277121932047,3.46469440254644,3.59123658424383,3.4425454561053,3.4944156103975,3.52753330525616,3.48591622996869,3.45659590512621,3.46530845154731,3.35886039298823,3.50470936644655,3.48040731617091,3.43278573908724,3.38664542703028,3.45271402916487,3.51487971295721,3.4924300589612,3.48280956980198,3.50341234465764,3.40348588278745,3.50755364243765,3.44846490598527,3.54527650013124,3.4308873855033,3.5207868051307,3.43706790416848,3.53667461756976,3.49938670222364,3.48120851191116,3.51183486527932,3.46419774624886,3.52783353053433,3.54139093384452,3.52376266488328,3.58301354657571,3.4865470570351,3.55647846502089,3.54144049736798,3.60510314595207,3.62982287039986,3.49938670222364,3.51551061996901,3.50240698665329,3.4443755303071,3.65296826887464,3.48976127574086,3.49826363468408,3.48623811497743,3.53336399833981,3.44095219802964,3.61438004755625,3.62645081839124,3.58521495026462,3.49759959269736,3.43392088351355,3.5165194976611,3.50755364243765,3.52566800737528,3.49526024218604,3.51936577130733,3.56780096310449,3.51011377029918,3.47490323724627,3.57156760268071,3.64191590347511,3.56979486199772,3.49504273278985,3.51834629219339,3.50587822989377,3.49060863602774,3.51345284592111,3.54493044118034,3.51284631580468,3.53209249493373,3.56870099038946,3.49713969221023,3.59430967298041,3.55688306036688,3.53760669149529
"AT3G21360",3.59289949555992,3.61793316664953,3.57809337215042,3.56910217295356,3.60652513925722,3.60618161928363,3.59211015075001,3.58555148095424,3.54129180168906,3.52848380438558,3.53331415656679,3.58848078761654,3.55990779759855,3.61933083685589,3.54926254693523,3.5702443243068,3.56646204619269,3.52835877448283,3.54596836910529,3.58422894428064,3.55294262654113,3.58427705777114,3.5957423394744,3.55647846502089,3.59595711679275,3.56767929471951,3.54737579226099,3.60789840178034,3.58101373516797,3.58498654543813,3.58957175397375,3.57669143000392,3.56268203572471,3.55785117640284,3.59941301795098,3.60647776205461,3.59044632882778,3.57128847982064,3.52862132476463,3.52339885957285,3.56229127655935,3.59700667921068,3.57849195173753,3.52937120525393,3.57712666130705,3.5649390398472,3.54231996668034,3.61136126391975,3.57139770824079,3.63109263829112,3.58732898312336,3.59280384039962,3.58144766466804,3.59922256315983,3.52201807383335,3.62397218129978,3.62958976407509,3.56640115679841,3.6050557220283,3.59986524733885,3.56358526113049,3.57632863692556,3.58705289336177,3.65203898928472,3.61832089156828,3.68685905537813,3.6479591454117,3.63771456717924,3.70833072571362,3.56508531824136,3.64339445347989,3.62171197714902,3.55759389248881,3.61978860239696,3.57431953116729,3.58936800972566,3.601993581249,3.65390841174289,3.63124400393307,3.64801668818068,3.69806286327914,3.66335600602234,3.59569460683892,3.60093575182506,3.56859155759841,3.56595049539191,3.54208466827106,3.57926464084439,3.57384710618211,3.61887292602022,3.62232129265106,3.56570683600544,3.63961420685207,3.68359540597896,3.68138179553588,3.57164040845937,3.60191040927954,3.60968405471037,3.54276569003011,3.57925257075917,3.59395128394841,3.59570654014585,3.59705436845572,3.57793632571023,3.61534566751306,3.67988540468648,3.67606426105763,3.64117605984819
"AT1G67300",3.59899636543464,3.66205734800643,3.6421008051147,3.68576078126943,3.53607777407821,3.59464408910477,3.68053815695888,3.62014063092504,3.59915113613059,3.66189778306258,3.60370348445819,3.63755228688009,3.6348487956614,3.61061739060039,3.58605612984518,3.65725127113361,3.60769722951834,3.61290682124798,3.62757182083476,3.58440936159704,3.55199581081476,3.65615310330179,3.59539624208152,3.66890199875116,3.61706334388818,3.60988495013547,3.64226257461206,3.6407481646109,3.58149587100138,3.59469185650949,3.61759235264833,3.62530556257172,3.56252330257827,3.61320158688651,3.63452357134963,3.65963918701565,3.66741531008163,3.60322871459454,3.62379664461634,3.65216522287745,3.62031661298271,3.62407749305891,3.58359128900357,3.58468595766876,3.67447195081928,3.63136042823657,3.605363949671,3.63193077155343,3.63847935710172,3.71938060628501,3.69161232739381,3.67916478340218,3.62301231990068,3.67656079263069,3.61969471361385,3.56351204770056,3.68479630044188,3.69003709482227,3.61921343767602,3.64533275362486,3.64235500618135,3.6193190973678,3.64088695535065,3.71131868886058,3.73307228243384,3.68090941871255,3.7308790268109,3.70938990031573,3.78620950048669,3.61243507092181,3.73109632961453,3.7029123748461,3.56417083485354,3.74078727649371,3.66034680448894,3.68167414179283,3.69835184910483,3.72806199505779,3.65394279559934,3.71825201551371,3.79454063457996,3.75450273218095,3.61632240559046,3.70234725302712,3.6770458743419,3.60358480663896,3.61298936169766,3.66609757278732,3.6583714559065,3.69553733274711,3.70745852965473,3.64305960223376,3.73312652867438,3.77223406450777,3.7678030852607,3.62729165187339,3.59526494203758,3.67594010145805,3.63834033454068,3.62771188491495,3.66844821046855,3.64891405833074,3.64106042500118,3.75685250326318,3.69065175186116,3.76092349030882,3.75538968635812,3.69905184401685
"AT4G21910",3.56023805272286,3.72059586700896,3.6095895060061,3.68097691058614,3.57091218528312,3.60543506977622,3.73029214569837,3.67658335818773,3.59332986531346,3.68176408257033,3.46515169792319,3.61847360308248,3.60796939705819,3.70973175942069,3.57388345205841,3.60831249165841,3.68812439570785,3.666006649972,3.61585177099536,3.57692115177569,3.59765035104811,3.7175722437011,3.57108213690538,3.70655265416952,3.63294286670122,3.60957768698237,3.62820200213812,3.73841117147008,3.62365619989018,3.61301294381594,3.64651982976429,3.63451195483959,3.57671561296567,3.62196979588382,3.6374247681238,3.70578995215531,3.65333522679113,3.62921671559532,3.52329848334044,3.60185099779414,3.64962695459563,3.64010029789039,3.60207674842383,3.5321797907944,3.66709734574402,3.58098962414623,3.60185099779414,3.66076892702923,3.60032923014583,3.70663000721316,3.61971818638246,3.69533688110081,3.63547580701308,3.68072942494532,3.57331392810336,3.61498069204408,3.65438971117717,3.73284442594749,3.51656992303084,3.63916268990524,3.67380514307375,3.63412855752504,3.64810875183745,3.70746957340689,3.66162420209304,3.71639833522318,3.6911432890131,3.78137020581408,3.77714614302637,3.6226844160318,3.69766263347052,3.71969820563487,3.53048281059026,3.68493091787604,3.6747205121307,3.66972979460085,3.70219208281553,3.66974113097285,3.76681774996397,3.73904878375803,3.83985883711127,3.76596961093945,3.59347329337305,3.69474650057791,3.67513845051136,3.65079901798183,3.68366277231705,3.63628819413514,3.66777861210685,3.64255140360551,3.66527906108787,3.72373329063826,3.74774185302657,3.79622395043412,3.84985918518657,3.61833263918175,3.64930504506466,3.67536431274915,3.65475630776546,3.68270812235968,3.64586302483826,3.59766226818905,3.55536217448686,3.69014887012746,3.78716078430962,3.7649724100391,3.79640048087678,3.75770601748134
"AT2G17470",3.46243192544009,3.59473962233269,3.47413747897383,3.52368740234559,3.49227622481919,3.49988414589191,3.59697091124235,3.47179875256525,3.43401432620213,3.51913928264297,3.27459713272488,3.51145538843961,3.35954928190431,3.48076920160299,3.43972950746359,3.55155293046173,3.43800002397664,3.48919609226038,3.52139000681507,3.49735688570962,3.45771247612316,3.51373075369463,3.50931580196783,3.4950043453744,3.47605759567754,3.45825074863658,3.47819525793917,3.57354418826519,3.5064623066816,3.52524203077285,3.53789240689096,3.50434072396874,3.44727502162611,3.43112816016901,3.52025879669212,3.55514126740767,3.51748987657361,3.43294604892685,3.35075181786518,3.44666647931803,3.42981678944033,3.48384156822998,3.4480948248939,3.43396093112118,3.48127310508698,3.44263834186864,3.4256338570826,3.47794926419559,3.44543538088711,3.52828375133976,3.36709144649059,3.54344639046565,3.43926408121089,3.55590202721076,3.34464388838019,3.52909629432917,3.55546034455441,3.60439162335815,3.46850512003448,3.5089229888024,3.4756945263059,3.53270345506182,3.58381991481383,3.56432938684294,3.56603576645592,3.57314423920162,3.59604063267114,3.6199411586389,3.46979482840166,3.50003717098169,3.53760669149529,3.5644025588076,3.40521636217355,3.53063262445596,3.50580202852887,3.58562358446144,3.54932416396789,3.58439733447786,3.60389334866513,3.57984388621158,3.55607375617667,3.57154333327133,3.56048263741644,3.51811964341189,3.57609882078016,3.53028303456628,3.5199192606225,3.52208086549945,3.58024198253658,3.58317004132975,3.56163163037584,3.5329652159336,3.54305038564837,3.63670581516562,3.57068150462556,3.48167351824043,3.53950625710456,3.56568246780327,3.47452689837864,3.62581987152429,3.54404019395511,3.56097168244308,3.48524647901814,3.58529909029677,3.59959154648604,3.578504028188,3.64293256935849,3.61723970169549
